max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
7335,693,8,16,0.21,0.72,False,True,False,True,4.098214330673218,4.867167918682099,12.80049317847156,0.7604734647274017,1.5554757022857666,0.0819642866134643,0.0973433583736419
5628,820,1,8,0.08,0.8,False,False,True,True,4.624737678766251,5.149898195266724,11.125160063324303,1.1870613539218902,1.5570601749420163,0.0930175412009744,0.1031630364894866
6932,1888,1,8,1.33,0.81,False,False,False,False,4.132199617624283,4.880026369094849,12.680951850967512,1.179522888660431,1.8083341813087463,0.0828638912646779,0.0976103556632995
4404,1471,7,16,1.89,0.8,False,True,False,False,3.606491621732712,4.838854448795319,14.386511547706748,0.7149090588092804,1.5230701875686643,0.0723483726619731,0.0967770889759063
6266,1564,5,32,1.81,0.71,False,True,True,False,3.678292275667191,4.4490298080444335,13.943592111139507,0.7357018756866455,1.4917188000679016,0.0738688680758574,0.0889981613636016
5375,893,5,8,0.91,0.7,True,False,False,False,4.610058674812317,5.245951514244079,11.230494501013077,1.3710136961936952,2.046280035972595,0.0927450637459755,0.1049679881572723
6962,1388,7,32,0.72,0.72,True,False,True,False,4.31419385433197,4.827830166816711,11.853769822671463,1.1551616847515107,1.5312414264678955,0.0868138518875128,0.0966920057272299
5818,1842,2,8,1.06,0.79,False,False,False,True,4.5439350938797,5.05393322467804,11.326776357137264,1.1859717905521392,1.556873083114624,0.0908787018775939,0.1010786644935607
7095,868,7,8,1.46,0.99,False,False,True,False,4.1019902074337,4.751200821399689,12.386480716911674,1.1556808853149414,1.8263022375106808,0.08287961532336,0.0954769934030677
5939,395,5,8,1.88,0.98,True,False,True,False,4.650081566572189,5.479508244991303,11.350387537740009,1.2526512324810029,2.157597682476044,0.0930016313314437,0.109590164899826
7476,177,7,16,1.74,0.74,True,True,True,True,4.91772708594799,4.970407633781433,10.149335631272637,1.2037926971912385,1.500865406990051,0.0985339325943658,0.100124286640522
7900,1223,6,16,1.26,0.93,True,False,False,True,4.514524879455567,4.92698903799057,11.412091251469974,1.243794597387314,1.6083393025398254,0.0902904975891113,0.0985397807598114
7229,1502,7,16,0.45,0.9,False,True,False,True,4.073522429466248,4.840872657299042,12.795737479059746,0.7522207725048066,1.396727900505066,0.0821799243364264,0.0972252756960251
4162,1777,8,32,0.86,0.96,False,True,True,True,3.6285969746112814,4.427734661102295,14.252666762243168,0.7264521431922912,1.5008620619773865,0.0730586800378911,0.0886657905101776
7433,896,2,8,1.68,0.93,False,True,False,False,4.121672384738922,5.444319746494293,12.812010834741995,0.8781582367420196,2.4722904706001283,0.082731541587177,0.1088863949298858
6035,1400,8,32,0.88,0.78,True,True,True,True,4.7992451131343845,4.844625041484833,10.418847399866763,1.2522717237472534,1.5063767790794371,0.0959849022626877,0.0968925008296966
6575,748,1,8,1.01,0.99,True,True,True,True,5.530728968706998,5.575373923778534,9.040951427570644,1.8000005230759129,1.9230323791503907,0.1106145793741399,0.1115074784755706
5327,1803,8,16,0.47,0.8,False,True,True,False,3.7487121975421904,4.343640372753144,13.784881018458446,0.609726482629776,1.008173143863678,0.0749742439508438,0.0868728074550628
7383,1092,6,8,1.37,0.95,False,False,False,True,4.529909013509751,5.653219671249389,11.3311429033773,1.23947193980217,1.7663398671150208,0.091219891608315,0.113088526058197
6361,878,8,32,1.63,0.91,False,False,False,False,4.584286735057831,5.432511625289917,11.18351367560485,1.290013837814331,1.9347904396057125,0.0923364354663425,0.1087027204990387
6837,1620,3,16,1.85,0.73,True,False,True,True,4.458189761638641,4.887846028804779,11.576900298243638,1.198990169763565,1.5309471940994264,0.0891957332134247,0.0977569205760955
4103,395,6,16,1.42,1.0,False,False,False,True,4.778188058137894,5.628565609455109,10.746256037861547,1.1870644342899324,1.809748675823212,0.095913644930412,0.1125713121891021
5800,103,1,16,0.47,0.85,True,True,True,True,4.70486153960228,4.749712891578675,10.627855672181612,1.2722962737083434,1.5374857044219972,0.0940972307920456,0.0949942578315734
6679,168,5,32,1.62,0.82,False,False,True,False,4.529837820529938,5.488459780216217,11.40209409533944,1.301197842359543,1.8230596852302552,0.0908295747187829,0.1098736544132232
7784,489,2,8,0.61,0.76,True,False,True,False,4.582177398204803,5.360372407436371,11.461178632588132,1.4833535611629487,2.213549587726593,0.091643547964096,0.1072074481487274
7267,934,4,16,0.68,0.72,True,False,False,False,4.344975376129151,4.831333310604095,11.87264015236987,1.1473660016059877,1.4798579382896424,0.0873900276268229,0.096945070695877
5936,1183,4,32,1.26,0.92,False,True,False,False,3.8029916751384736,4.414442503452301,13.59180506504649,0.692031239271164,1.2489395785331725,0.0760598335027695,0.088288850069046
6272,1467,7,16,1.57,0.96,True,False,False,False,4.3815100121498105,4.846864993572235,11.668655842548684,1.1517674458026883,1.5831979322433472,0.0882914106969481,0.0972963851292926
7105,1997,3,16,1.5,0.94,True,False,True,False,4.211348257064819,4.814300153255463,12.102743942073271,1.213092657327652,1.5320483350753784,0.0845965536884802,0.0962860030651092
4942,1777,8,32,0.65,0.94,False,False,True,False,4.204211983680725,4.675958325862885,12.174912674648544,1.0928031647205352,1.5023023486137388,0.0841317721234427,0.0936057883739471
6410,345,4,8,0.81,0.95,True,True,False,True,6.004457005858422,6.059459455013275,8.285795909622605,1.869986963272095,2.1410895681381223,0.1207482071518897,0.1265859223842619
6908,504,8,16,1.18,0.73,False,True,False,True,4.149999511241913,5.174809703826904,12.623844336352336,0.7882267832756042,1.6270428562164307,0.0839572841471317,0.1035132304668426
7822,1732,3,16,0.24,0.75,True,True,True,True,4.873217422668248,4.97261754989624,10.033434100640662,1.4094755061685222,1.4868601417541505,0.1001975357108774,0.1529594253091251
7288,1159,5,32,0.75,0.75,False,False,True,True,4.479425990581513,4.90961508512497,11.501680929774457,1.1841121184825898,1.5391021966934204,0.0901064377237769,0.0983336274147033
5180,467,1,8,0.22,0.81,False,False,False,False,4.457312179803848,4.9053430128097535,11.551662305439422,1.1390458595752715,1.550493347644806,0.0896206399998868,0.0983518521036419
4488,285,2,16,1.73,0.83,False,False,True,False,4.466227451562881,4.956483767032624,11.482592016570369,1.196636939048767,1.862325794696808,0.0901434382746617,0.0994922032197314
4584,1799,4,32,1.46,0.87,False,False,True,False,4.476377568244934,5.202615478038788,11.498461299653934,1.2117399787902832,1.6899904274940492,0.0895275513648986,0.1040523095607757
7860,700,1,16,0.88,1.0,True,True,False,True,4.650439250469208,4.731519739627839,10.606213760720824,1.58958181142807,1.6711397457122803,0.0944536693464975,0.1152264448240004
5223,1819,4,8,0.65,0.84,False,True,True,True,4.143010094165802,4.9186470079422,12.62559436545287,0.9259254944324492,1.4465560460090636,0.0832352351721595,0.0984746532917022
8037,1386,4,8,1.76,0.9,True,False,False,True,4.56194684624672,5.250696206092835,11.3701017971397,1.436065046787262,2.0402727365493774,0.0918894789064631,0.1050233371734619
4639,615,3,32,1.02,1.0,True,False,True,True,4.39454871058464,4.857112529277801,11.704705086106594,1.098693721294403,1.5601798796653747,0.0885795858918239,0.0974566794063104
5148,255,6,16,0.73,0.77,True,True,True,True,4.907150423526764,4.968863995075226,10.189761508667951,1.18431476354599,1.5074294996261597,0.0981430084705352,0.0993772799015045
4825,1481,7,16,1.08,0.93,False,False,False,True,4.527999693155289,4.954399001598358,11.366082634402892,1.196007605791092,1.593211178779602,0.0906872083751778,0.0990988827228546
4859,1763,6,8,0.43,0.89,False,False,False,True,4.569711954593658,5.084569730758667,11.238506644469398,1.098270754814148,1.4781431865692138,0.0919144740182246,0.1018303774858775
6624,235,7,16,1.56,0.96,True,True,False,True,4.811307355761528,4.889428601264954,10.264817870661693,1.3000369995832444,1.5135509753227234,0.097707682118497,0.1120011123608455
5594,822,7,16,0.55,0.92,False,True,False,False,3.743375561237335,4.348529102802277,13.790467940372045,0.5895306241512298,1.0147103571891785,0.0749417344927787,0.0869705820560455
6488,1158,3,32,0.44,0.8,False,True,True,False,3.889134268760681,4.735702965259552,13.737402377280295,0.7952526092529297,1.3067325115203858,0.0779774156093597,0.094714059305191
4538,1182,2,8,1.74,0.88,False,True,True,True,4.914635605812073,6.018840050697326,10.406064786847097,1.2995993173122409,2.033354151248932,0.0992551014430846,0.1204259142398834
7059,1169,4,32,0.54,0.73,True,True,True,True,4.642201521992684,4.6840980434417725,10.771288171986695,1.381462928652763,1.5766992306709289,0.0928440304398536,0.0936819608688354
6247,1217,7,16,0.8,0.74,True,True,False,True,4.736445432901382,4.83129225730896,10.348746920829972,1.2117191761732102,1.4805635666847228,0.0969484278083274,0.1215898845657223
6111,1719,8,16,1.98,0.71,True,False,False,True,4.254223401546478,4.857579083442688,12.095121225304975,1.1361319541931152,1.5571481227874755,0.0851897679769075,0.0971515816688537
6699,1276,3,32,1.09,0.82,False,True,False,True,3.998414746522904,4.796010408401489,13.03047615528986,0.8101025176048279,1.533278591632843,0.0801709262422151,0.0959202081680297
5935,1462,8,32,0.61,0.72,True,True,False,True,4.676482820510865,4.719892206192017,10.692324338731105,1.2102833539247513,1.451830463409424,0.0935296564102172,0.0943978441238403
4689,1468,6,16,0.6,0.88,True,False,True,False,4.331148793697357,4.738899812698365,11.773779478742586,1.1349503529071807,1.5712845635414123,0.0876182934510402,0.1013559123185964
5756,1225,1,32,1.4,0.82,False,True,True,True,4.04693361878395,4.9116361665725705,12.806136157248432,0.8703909075260162,1.8420465230941767,0.0816938649944322,0.0982954333305358
4747,1629,5,16,1.21,0.82,False,False,False,False,4.391440461874009,4.811451005935669,11.601969977113228,1.1461646366119385,1.6767517566680907,0.0891270728194811,0.1133297874443441
4757,959,6,8,0.68,0.71,True,False,False,True,4.764300973415375,5.392040095329285,10.869809145954385,1.317555935382843,2.1238569164276124,0.0963970446502461,0.1082746672602257
7544,1849,8,16,0.18,0.72,True,False,True,False,4.095033371448517,4.485485646724701,12.441918085907089,1.2499484968185426,1.6426721334457397,0.0822128945469856,0.0899019990444183
6987,2031,1,8,1.74,0.86,False,True,False,False,3.8457212913036334,4.993065211772919,13.518438777983818,0.8712638485431671,2.4430528926849364,0.0771103673293615,0.0998613042354583
5463,878,6,16,1.22,0.94,False,False,False,False,4.422734158039093,5.242422075271606,11.680698038071894,1.0875908052921297,1.565382580757141,0.0889800107161204,0.1048514484405517
6286,465,7,8,1.93,0.7,True,False,True,True,4.785457084178924,5.641897418498993,10.893025980124555,1.3652612006664275,2.0560536050796507,0.0964965439427258,0.1128417159080505
8014,454,8,32,0.57,0.71,True,True,True,True,4.776215371489525,4.844300329685211,10.37804521379759,1.3627692222595216,1.4373680210113526,0.09648702166194,0.1044371414661405
5106,1315,8,8,1.11,0.92,False,False,False,True,4.56884703874588,4.969623596668243,11.158188533090074,1.1538890993595123,1.5440301203727722,0.0917326996237039,0.0994159890174865
7719,1935,7,8,1.58,0.72,False,True,False,False,4.052770581245422,5.079643228054047,12.967097937885336,0.8252147340774536,1.7120050859451297,0.0810554116249084,0.1015928645610809
4130,633,6,8,0.63,0.86,False,True,False,False,4.048226613998413,4.930269646644592,12.907187801114114,0.7460219419002533,1.436358149051666,0.0811735474461003,0.0986053929328918
5905,620,1,8,0.76,0.87,True,False,False,True,4.826607918739319,5.751682615280151,10.76282647210687,1.4518080246448517,2.3183134102821352,0.0979898719002956,0.1158920560359949
5796,1734,2,32,0.57,0.93,True,True,False,True,4.904240280389786,4.950999813079834,10.195824946327374,1.2609487742185592,1.5767539358139038,0.0980848056077957,0.0990199962615966
6122,1217,2,16,0.61,0.98,False,False,True,False,4.474158600568772,4.927589983940124,11.530288069203635,1.1499671339988708,1.5644640111923218,0.0897328119993209,0.0985517996788025
6044,828,4,8,1.4,0.84,True,False,True,False,4.667498337030411,5.387797956466675,11.1587117882781,1.413550021648407,2.104757568836212,0.0933821235683229,0.1077559591293335
7201,281,3,8,1.38,0.96,True,False,True,False,4.478326025009156,5.405737636089325,11.65898445213533,1.4037619090080262,2.135162296295166,0.0898323945681254,0.1082033314704895
7991,163,3,32,0.34,0.94,True,False,True,False,4.327967441082,4.843653109073639,11.905363745660646,1.1770392274856567,1.6063551330566406,0.0874730467253372,0.097338248464039
6181,1383,4,8,1.95,0.76,False,True,False,True,4.761100729703903,6.866988921165467,10.955012852005604,1.4285746252536773,2.3885154843330385,0.0960656719582422,0.1373617421627044
5413,1583,3,32,1.1,0.75,False,False,False,False,4.223597136735916,4.700876848697662,12.104916341728469,1.1099095630645752,1.5561441779136658,0.0844719427347183,0.0940175369739532
4305,1496,5,32,1.58,0.97,False,False,False,False,4.416568433046341,4.9242797327041625,11.622534047708864,1.130915924310684,1.7970714473724363,0.0888484643191098,0.0984972371578216
4830,252,8,8,1.94,0.96,False,False,False,False,4.451562070846558,4.977802655696869,11.54375994873834,1.1580385875701904,1.9416343832015992,0.0890312414169312,0.0995560531139373
7769,1810,1,16,0.63,0.82,False,True,False,False,3.674886758327484,4.1680424284935,13.96145445492991,0.564061758518219,0.923333535194397,0.073757616686821,0.0834149713039398
7411,892,5,16,1.24,0.89,True,False,True,True,4.502817416191101,4.923145396709442,11.445719097688468,1.2557529711723328,1.5213809871673585,0.0901170036885797,0.0984629079341888
7334,663,5,8,1.24,0.71,False,True,True,False,3.93431290268898,4.92794709444046,13.349852880428802,0.772565152645111,1.624169909954071,0.0791180775513251,0.0985589418888092
7283,657,5,32,0.01,0.82,False,True,True,False,3.5691003894805906,4.542511909008026,14.7598880781977,0.6964026522636414,1.2119413709640503,0.0713820077896118,0.0908502381801605
6639,2036,3,16,1.88,0.76,False,True,False,False,3.767524701356888,4.575017337799072,13.81740040770712,0.6743161952495575,1.2674306535720825,0.0753504940271377,0.0915003467559814
5671,141,1,8,1.68,0.71,False,True,False,True,5.094840543270111,6.125173263549804,10.12060937329819,1.4273927640914916,2.450698704719543,0.1021007762446998,0.122503465270996
5437,356,8,16,0.05,0.99,False,True,False,False,3.2270782995224,4.232031717300415,16.51078420666983,0.571595447063446,0.927637631893158,0.064634316432887,0.0846406343460083
5374,919,2,32,1.65,0.86,False,False,False,False,4.4694651055336,5.060159659385681,11.352476893993195,1.3820322835445404,1.9706984782218933,0.089389302110672,0.1012031931877136
5855,1815,1,16,0.56,0.79,True,False,False,True,4.131883809566498,4.475075118541717,12.340699712266645,1.1513439953327178,1.596163308620453,0.0832169248739878,0.0895855927944183
4674,1376,4,16,1.5,0.78,True,True,True,True,4.838233962655067,4.8878695678710935,10.30513843970147,1.2352744847536088,1.534434106349945,0.0970501798819273,0.0990776061571561
6423,67,3,16,1.57,0.82,False,True,False,True,4.606276104450226,8.175715301036835,11.32437980132323,1.3564491474628448,4.738584809303283,0.0928268255603474,0.1635521412849426
8078,823,8,16,1.83,0.87,False,False,True,True,4.561148413419724,5.520379722118378,11.180685139342824,1.419793449640274,2.300094780921936,0.0912229682683944,0.1104075944423675
7435,2047,7,32,0.55,0.73,False,False,True,True,4.442537176609039,4.896147570610046,11.56535787804286,1.203184143304825,1.4317432427406311,0.0894327152642336,0.0980014229362661
5873,457,8,16,0.4,0.76,True,False,False,False,4.324990794658661,4.732554399967194,11.934386377668272,1.0516422283649445,1.5788118577003478,0.0865829022033794,0.0946510879993438
5065,511,3,8,1.03,0.87,False,False,True,False,4.439857705831527,4.905275704860687,11.579394013285334,1.1573187232017517,1.5773894715309142,0.0893121380287058,0.0983152892112732
4822,2040,2,16,0.4,0.91,False,False,True,False,4.442715210914612,4.861947441101075,11.560142809490417,1.185038996934891,1.569950261116028,0.0888543042182921,0.0972389488220214
4594,1276,8,32,0.01,0.91,False,True,True,True,3.91458753824234,4.819519224166871,13.342500020403545,0.7734858310222625,1.4458740258216858,0.0782917507648468,0.0963903844833374
5125,1764,5,8,0.07,0.74,False,True,False,True,4.464079180955887,5.320975992679596,11.86713996529709,1.0103144001960755,1.5835853099822998,0.0902478814515294,0.106763248266893
6130,190,1,8,0.54,0.78,True,False,True,False,4.586269527673721,5.237495849132538,11.339740982225754,1.3844847881793976,2.058981828689576,0.0917253905534744,0.1047499169826507
7650,1319,2,8,0.97,0.92,True,True,True,True,5.494840213656426,5.528772211074829,9.099747517153356,1.9411698192358016,2.105922904014588,0.1098968042731284,0.1105754442214965
7322,291,2,32,1.18,0.98,False,False,True,True,4.627646788358688,5.269555058479309,11.18999268083622,1.404853754043579,2.1774474692344667,0.0925529357671738,0.1053911011695861
4165,1398,2,32,0.08,0.74,True,True,False,True,4.701293563842773,4.759804441928863,10.635835071669186,1.1387131989002228,1.4501008081436155,0.0940258712768554,0.0951960888385772
6005,1250,8,32,1.7,0.87,True,True,True,True,4.344608035683632,4.404607970714569,11.420980771725748,1.2561732918024062,1.558980257511139,0.0876858388384183,0.095266923189163
5451,158,6,8,1.74,0.84,True,False,False,True,4.083224997520447,5.0163367748260494,12.906080683236132,1.3756430995464326,2.0514718961715697,0.0816644999504089,0.1003267354965209
5244,1547,7,16,0.85,0.76,True,True,True,True,4.698396673798561,4.750726861953735,10.642457800101475,1.167214885354042,1.4131542468070983,0.0939679334759712,0.0950145372390747
6370,727,1,8,1.75,0.93,True,False,False,False,4.617236683368683,5.405824935436248,11.27443240394244,1.354817031621933,2.0910147190093995,0.093057890343666,0.1081245399951934
6099,1140,6,16,1.29,0.82,False,False,False,True,4.583482000827789,5.129214608669281,11.214724110693266,1.1195924043655396,1.6253874135017394,0.0926090908828903,0.1030914132356639
4511,390,8,16,0.3,0.88,False,True,True,False,3.31574383020401,3.975636074542999,15.486928441721096,0.5770877468585968,0.9495627331733704,0.0666020909275327,0.0795127214908599
5630,532,1,32,0.22,1.0,False,False,True,True,3.9350576174259184,4.731836323738098,13.264637891472342,1.1356776666641235,1.521006414890289,0.0787011523485183,0.0946367264747619
6259,1914,1,16,0.8,0.77,True,False,True,False,4.2928810155391695,4.872375366687774,12.040848901175345,1.0314093363285064,1.5827185940742492,0.0865555176630616,0.098002053669095
6941,1248,4,16,1.0,0.75,False,True,False,True,3.854986255168914,4.762920482158661,13.52756673567708,0.7659746599197388,1.4718981552124022,0.0774568950448717,0.0952658210754394
8125,792,3,8,0.53,0.78,False,True,True,True,4.257873216867447,4.760063922405243,12.235903056571145,1.0287765097618102,1.5921668601036072,0.085694764778018,0.0952283443927765
5367,1630,4,32,1.01,0.88,False,True,True,False,3.823515644073487,4.522801923751831,13.533981727665507,0.6808917248249053,1.1586538887023925,0.0764703128814697,0.0904560384750366
8044,1636,5,16,1.79,0.74,False,False,False,False,4.291979790925979,5.019721050262451,11.852726329970446,1.420408058166504,2.259683303833008,0.0858395958185196,0.100394421005249
5520,1088,6,32,0.13,0.84,True,True,False,True,4.838002371788025,4.923284602165222,10.287209070447432,1.239014282822609,1.5231919145584103,0.0972405886270783,0.1015966545885258
7242,1119,8,16,1.67,0.93,False,True,False,False,3.821039603948593,4.665285673141479,13.565487757994894,0.6777281308174133,1.3649066877365112,0.0766635520502925,0.0933383749485015
7147,878,1,32,1.43,0.8,False,False,True,False,4.400238473415374,4.845421578884125,11.67899794674496,1.205894718170166,1.7729844045639038,0.0880047694683075,0.0969084315776825
7754,1320,2,32,1.79,0.75,True,True,False,True,4.648384538292885,4.715519058704376,10.645902323278534,1.3727716654539108,1.4509881114959715,0.094155300708378,0.1047943299349613
7282,543,3,16,1.97,0.96,False,True,False,False,3.6903844046592713,4.430389301776886,13.922244832944225,0.6885889339447021,1.2097780871391297,0.0740677428960799,0.0886077860355377
4896,1774,1,16,0.15,0.78,False,True,False,True,4.039265950918198,4.8986568665504455,12.938294240553228,0.7178502559661866,1.4311465859413146,0.0814066707402697,0.0979847324371337
4782,1147,6,16,1.31,0.8,False,True,True,False,3.470826847553253,4.442683174610138,14.930814146004565,0.6262266457080841,1.2355719304084778,0.0700563891682546,0.0919640375108192
4768,1781,4,8,0.04,0.85,True,False,False,True,4.788244605064392,5.524698920249939,10.727541097851692,1.4067974185943604,2.134047632217407,0.096335197039114,0.1104999027252197
7827,683,6,32,0.63,0.84,True,False,True,True,4.104450805187225,4.732688667774201,12.51154031472948,1.2570755410194396,1.6157195925712584,0.0821856770026378,0.094653773355484
5920,2029,7,32,0.85,0.98,False,True,True,True,4.045605108737946,4.884218723773956,12.793012215098244,0.7763548469543458,1.520005373954773,0.0817067391592915,0.0977187180995941
8118,213,7,32,1.25,0.75,True,False,True,True,4.259163929224014,4.876665840148926,11.997425760070614,1.258584840297699,1.5552044439315795,0.0855316293590598,0.0975333168029785
4265,95,3,32,1.3,0.78,True,True,True,True,4.863801330327988,4.920623321533203,10.28045576936741,1.1928856045007703,1.5280225777626038,0.0972760266065597,0.098412466430664
5438,1503,3,32,1.95,0.76,False,True,False,True,4.122252134084701,5.259042265415192,12.67847051117164,0.9872932982444764,2.28487631559372,0.0824450426816939,0.1051808453083038
4037,1088,1,16,0.01,0.78,False,False,True,False,4.531802738904953,4.923517789840698,11.337610589275842,1.1336347115039829,1.5264227128028869,0.0909147117791352,0.09849866938591
5528,1574,1,32,0.56,0.88,False,True,True,True,4.103211793899536,5.0055618095397945,12.724821943499906,0.7858450698852539,1.5487148785591125,0.082426666560769,0.1001985987186431
4162,1852,2,32,1.87,0.83,False,True,False,False,3.915254431962967,4.985549821853637,13.282831885797544,0.775838874578476,1.611265528202057,0.0783050886392593,0.0997109964370727
5832,1281,8,8,0.27,0.88,False,False,True,False,4.434968328475952,4.8287348294258114,11.604490844758914,1.1878224337100982,1.5200897765159609,0.0888488289541668,0.0965880511283874
6492,839,6,32,0.38,0.97,False,True,False,False,3.851767473220826,4.542939724922181,13.499877200097163,0.7280796825885772,1.236083745956421,0.0771544813053948,0.0908587944984436
4358,1721,7,16,1.25,0.82,True,False,False,False,4.378470817804336,4.822409062385559,11.759287082898611,1.131170084476471,1.6229585337638854,0.0877191720088323,0.0965849415302276
4402,1542,4,8,1.67,0.97,False,False,True,True,4.790817790031433,5.679861352443695,10.62662559237905,1.2954915356636048,1.842441942691803,0.096398094856739,0.1136276345729827
6444,65,6,32,0.51,0.79,True,True,False,True,4.431267949770081,4.512294511795044,11.22085485150744,1.2033905128263078,1.2483246898651124,0.0891404496948673,0.0937364017486572
7476,2035,3,16,0.23,0.73,True,False,True,False,4.054963699579239,4.729353051185608,12.91630836562226,1.248444082736969,1.5329783153533936,0.0812079393580556,0.0945870610237121
8002,519,7,32,0.98,0.81,False,True,True,True,4.0281821370124815,4.843364217281342,12.98916775216318,0.8107028043270111,1.4928077673912048,0.080694030786963,0.0968672843456268
5063,1731,7,32,0.92,0.8,False,True,False,True,4.066488192081452,4.8532896018028255,12.79161151947582,0.8084484601020813,1.4840832686424257,0.0818764589074862,0.0971427510261535
4468,1047,8,16,0.77,0.75,True,True,False,True,4.764055469632149,4.845536403656006,10.382346391212684,1.2606933563947678,1.5406733965873718,0.0966505095511675,0.1110033654332157
6473,1010,6,8,1.07,0.96,True,False,True,False,4.57316326379776,5.321352517604828,11.40648711650427,1.3143815791606903,2.0658553314208983,0.0919830560028553,0.1064934433460235
7257,980,5,32,1.61,0.81,False,True,True,False,3.855917911529541,4.800918831825256,13.362695813362851,0.8315062952041626,1.8868001770973208,0.077866599288708,0.0961097850350772
4637,1206,6,16,0.75,0.86,False,True,True,True,4.234931399822235,5.077877147197723,12.46328784405768,0.7625316596031189,1.5800751209259032,0.0852284541214213,0.1015698479175567
6588,1209,5,16,0.44,0.88,False,True,True,False,3.810398454666138,4.59728819847107,13.612031444988505,0.6996330749988556,1.214513328075409,0.0766537027359009,0.0919865852355957
4201,345,7,32,1.19,0.92,False,False,False,True,4.3672612392902375,5.007749869823456,11.740343458614626,1.080869610309601,1.526444227695465,0.087734749991837,0.1001765705108642
6400,254,6,32,1.16,0.81,False,True,True,True,3.83039628982544,4.906094574928284,14.012797257914531,0.7856101465225219,1.621739225387573,0.0770436664753363,0.0983042393181058
5872,697,6,8,0.04,0.75,True,True,False,True,5.450322476029396,5.504845774173736,9.174113362324054,1.8347008585929871,2.12986332654953,0.109006449520588,0.1100969154834747
4233,983,1,8,1.4,0.84,False,True,True,True,5.045713521242142,6.171753804683686,10.13034945565708,1.3164051568508148,2.034387671947479,0.1054631369951801,0.1817094935982984
7345,1406,1,8,1.52,0.95,True,False,False,False,4.662384676933288,5.376826643943787,11.191080332071715,1.4777557027339936,2.082674441337585,0.0932476935386657,0.1075365328788757
7686,1898,2,16,1.68,0.78,False,False,True,False,4.3737733578681945,5.278792600631713,11.726806988983029,1.3248886823654176,2.108244724273681,0.0874754671573639,0.1055758520126342
5315,1379,1,32,1.04,0.74,False,False,True,True,3.94270370721817,4.2923468708992,12.908167846889066,1.0515487575531006,1.5570043516159058,0.0788540741443634,0.085846937417984
5133,1567,4,16,0.79,0.9,True,True,False,True,4.837323334813118,4.920695223808289,10.229742480014306,1.2694491654634477,1.5786081099510192,0.0980262817389824,0.1107902639220739
5103,1920,4,32,0.57,0.94,False,True,True,True,4.107449215650559,4.974505975246429,12.77616910401498,0.7914979994297028,1.5042487168312073,0.0822517255306243,0.0994949994087219
5265,216,1,16,0.98,0.85,False,False,True,False,4.172390201091766,4.794827740192413,12.310999837790732,1.0698207271099092,1.447053344249725,0.084271987931224,0.0971359415188468
7501,1899,3,32,0.2,0.86,True,True,True,True,4.819207981654576,4.858556873798371,10.37554166816079,1.355144327027457,1.4391715788841248,0.0963841596330915,0.0971711374759674
5272,1596,8,8,0.8,0.99,False,False,False,False,4.462759169340134,4.930748209953308,11.54785399573419,1.1372543168067932,1.559721791744232,0.0898097608923912,0.0987407922267913
5805,427,2,16,1.84,1.0,True,False,False,True,4.426284440755844,4.854227225780488,11.634081623795868,1.128906022310257,1.5329311466217042,0.0888972918644373,0.097123101902008
5632,275,3,32,1.03,0.97,False,False,False,True,4.678611422777176,5.369860064983368,11.085214083657434,1.3522594380378723,1.957084882259369,0.0935722284555434,0.1073972012996673
6798,371,6,32,1.92,0.85,False,False,False,True,4.764130071401596,5.381886632442471,10.710018935429137,1.6668898749351502,2.60788960456848,0.0952826014280319,0.1076377326488494
6740,1488,5,16,0.78,0.72,False,True,True,True,4.064373445510864,5.0042862224578855,12.91011286001405,0.7966399729251862,1.602637279033661,0.0816361218363046,0.1002401197910308
5230,1627,2,8,1.82,0.93,False,False,True,False,4.706679354906083,5.952679705619812,10.737867307342196,1.3791998732089996,2.1171718049049377,0.0954259538233279,0.1195008986353871
7890,904,2,8,0.94,0.73,False,True,True,True,4.282070393562317,4.9041814661026,12.260724935233691,1.03855544090271,1.4871055006980896,0.0856414078712463,0.098083629322052
7863,308,2,32,0.92,0.9,False,False,False,False,4.4350122344493865,4.854722514152527,11.551891066529542,1.2656897938251497,1.5130263304710387,0.089249437072873,0.0971352573871612
6813,1911,6,16,0.81,0.8,True,True,False,True,4.81756973862648,4.868039829730988,10.379452754653933,1.2626899927854538,1.5389559364318848,0.0963513947725296,0.0973607965946197
8182,177,8,32,0.2,0.78,False,True,False,False,3.89753557920456,4.629951484203339,13.324812408480526,0.7716699075698853,1.268153486251831,0.0784402850657701,0.0926332165241241
4522,1361,8,8,0.58,0.99,True,False,False,True,4.617959876060485,5.233385500907898,11.2731981341817,1.3089328980445862,2.1215222096443176,0.0923591975212097,0.1046677100181579
6335,1244,3,8,1.19,0.89,True,True,True,True,5.500945413112641,5.569948146343231,9.060933985483071,1.8515948206186288,2.0459925723075867,0.1103821481215325,0.1136584369734713
4866,1429,7,16,0.39,0.78,False,False,False,True,4.542037111520767,5.008656315803528,11.279824954848232,1.146693834066391,1.6214158987998963,0.0911427469178828,0.1002282937526702
5584,1374,4,32,0.57,0.97,False,True,True,True,4.020309317111969,4.76776436328888,12.974507854767358,0.7786349022388458,1.513025381565094,0.0804061863422393,0.0953552872657775
