max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p50,latency_p95,latency_p99,tokens_per_second_average,tokens_per_second_p50,tokens_per_second_p95,tokens_per_second_p99,time_to_first_token_average,time_to_first_token_p50,time_to_first_token_p95,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p50,time_per_output_token_p95,time_per_output_token_p99
5024,2047,3,16,0.2,0.82,True,False,True,True,2.469824208021164,2.498149037361145,2.603515028953552,2.618068451881409,20.27661996924512,20.01481881817524,19.20480563926957,19.09805036928862,0.3675515818595886,0.417366623878479,0.4641230940818786,0.4967249798774718,0.0493964841604232,0.0499629807472229,0.052070300579071,0.0523613690376281
4875,743,5,16,1.66,0.78,False,False,True,False,2.5972337520122526,2.5945080518722534,2.75187771320343,2.7683331251144407,19.245102881248144,19.25426762872205,18.159953293440573,18.05642072823469,0.4672135698795319,0.5004411935806274,0.595271372795105,0.602737066745758,0.0520353643291136,0.0519365572929382,0.0550662217140197,0.055381970500946
5930,807,5,8,0.24,0.84,False,True,True,True,2.40049029827118,2.322364568710327,3.1203951358795163,3.163968234062194,21.015017695256173,21.51956012414295,16.023614987416362,15.802940352667765,0.3116687226295471,0.2122331857681274,1.114781653881073,1.1503452897071835,0.0480470729464576,0.0464693570137023,0.0624079027175903,0.0632793646812439
5102,379,7,16,1.88,0.95,False,True,True,False,2.363157719373703,2.386150598526001,2.546008789539337,2.566520524024963,21.184094385949656,20.941421611956905,19.638589363193105,19.48163106284857,0.2727325737476349,0.2512612342834472,0.4653497219085693,0.4727145218849182,0.047291890963641,0.047752251625061,0.0509201757907867,0.0513304104804992
5247,697,6,8,0.01,0.72,True,False,False,True,2.496979467868805,2.489095687866211,3.0265932440757752,3.04343341588974,20.08577897209149,20.07387457074225,16.520224551852905,16.428813504308525,0.4185433542728424,0.4131145477294922,0.98172926902771,0.9846994805335998,0.0500769422054291,0.0498159933090209,0.0605318648815155,0.0608686683177948
5223,176,4,32,1.05,0.71,False,False,False,False,2.4963801348209382,2.534063220024109,2.617348861694336,2.705133571624756,19.89076231226691,19.72179140861896,19.089226934175603,18.37371390947591,0.4453025865554809,0.4685600996017456,0.5286621570587158,0.5445581674575806,0.0504179530556239,0.0507053351402282,0.052385568857193,0.0544513380739422
6360,1111,7,8,1.28,0.92,False,True,True,True,2.433263120651245,2.3760757446289062,3.1048324584960936,3.1247857880592345,20.69703499136456,21.04048863773111,16.103928530546874,16.001096866737413,0.3375198066234589,0.256570816040039,0.995725965499878,1.0431924057006836,0.0486853816260462,0.047527413368225,0.0620966491699218,0.0624957157611846
5964,1168,4,32,1.89,0.85,False,False,False,False,2.5427674114704133,2.5552635192871094,2.629604089260101,2.663031647205353,19.672226714294155,19.567453640138744,19.014274883764426,18.77559365725136,0.4700869941711426,0.5020086765289307,0.6420550227165222,0.6458135962486267,0.0508553482294082,0.0511052703857421,0.052592081785202,0.053260632944107
4641,641,5,8,1.53,0.94,True,False,True,False,2.475442625284195,2.453349471092224,2.855143427848816,2.8773399710655214,20.230278961273537,20.373118528257883,17.512262715495677,17.37716106245139,0.428466272354126,0.3965510129928589,1.0346263885498046,1.0380325102806092,0.0495967569365645,0.049084289073944,0.0571028685569763,0.0575467994213104
4709,1958,3,32,1.19,0.89,True,False,True,True,2.3404584908485413,2.4581040143966675,2.5371187210083006,2.551998696327209,21.424279364146347,20.27411290318836,19.700758499083804,19.5291086412454,0.3283332228660583,0.3785555362701416,0.4789973974227905,0.5000971078872679,0.0470272022836348,0.0493241047859191,0.0507594671249389,0.0512056141853332
6448,825,6,8,0.44,1.0,True,False,True,False,2.5127566134929658,2.479671001434326,3.052892327308655,3.073523097038269,19.93362882417233,20.161673023707795,16.37598977612698,16.254593376830556,0.4591976833343505,0.4367492198944092,1.0232579112052915,1.028461663722992,0.050435697440874,0.0495990586280822,0.061065021276474,0.061521071767807
4912,293,3,16,0.11,0.87,True,False,True,False,2.4526390373706817,2.446667790412903,2.6509679198265075,2.678884210586548,20.41437926645117,20.43595794220557,18.86104289670911,18.664488045872915,0.3851145207881927,0.4135686159133911,0.4900143384933472,0.512686583995819,0.0490527807474135,0.048933355808258,0.0530193583965301,0.0535776842117309
6724,1777,5,16,1.06,0.98,False,False,False,False,2.510560208559036,2.517470121383667,2.6350636005401613,2.6848686122894287,19.791025258705563,19.85852889041856,18.969652232699765,18.135774708922177,0.4633804130554199,0.4763286113739013,0.5407343745231628,0.5768460655212402,0.0505879770221618,0.0503561973571777,0.0527157793045043,0.0551410961334521
8177,1733,5,8,1.52,0.79,False,False,True,True,2.547536518573761,2.5622693300247192,2.6089129567146303,2.624881010055542,19.61396919470898,19.5114881606489,19.16029674060453,19.018197350244414,0.4720992064476013,0.4795835018157959,0.5548003554344176,0.587849416732788,0.0510057125508785,0.0512518572807312,0.0521912596225738,0.0525815606117248
5252,282,5,16,1.73,0.84,True,True,True,True,2.711111509799957,2.71782648563385,2.7330388903617857,2.7363365149497985,18.44365964996296,18.3970875731146,18.29465586967403,18.272613435616258,0.6314074754714966,0.6827710866928101,0.6905231952667237,0.6922163105010987,0.0542222301959991,0.054356529712677,0.0546607778072357,0.0547267302989959
6436,1813,6,32,0.75,0.86,True,False,False,True,2.4727012050151824,2.493701815605164,2.648729717731476,2.660946402549744,20.26200969278533,20.050512774471144,18.876973466548,18.790307580789094,0.3630299699306488,0.4140999317169189,0.4752727389335631,0.4943119096755981,0.0494540241003036,0.0498740363121032,0.0529745943546295,0.0532189280509948
6489,172,2,8,1.05,0.8,True,False,False,True,2.5077889358997343,2.494405508041382,3.018770360946655,3.031173095703125,19.95473523757662,20.039199012968872,16.55797898021497,16.478978737451097,0.3965588891506195,0.3902894258499145,0.8828412175178528,0.9616477751731872,0.0503799494117498,0.0499021959304809,0.0603938446044921,0.0606833729743957
5602,1608,3,16,0.91,0.86,False,True,False,True,2.36499028801918,2.372992753982544,2.5947364568710327,2.6191168355941774,21.08673121174748,21.066956524850568,19.22166156250013,19.075107570659625,0.2481171524524688,0.2379964590072631,0.3775379419326782,0.4365207982063293,0.0475265028182198,0.0474677014350891,0.05202463889122,0.052424345254898
4914,1792,7,32,1.34,0.85,False,False,False,False,2.5436195766925813,2.560925364494324,2.6556490421295167,2.6851566767692567,19.54514421678626,19.508397322596466,18.80899982785644,18.57562629760772,0.4693456268310547,0.4885768890380859,0.5618123292922974,0.5754587793350219,0.0512366700648944,0.0512599778175354,0.0531660380363464,0.0538348417758941
4879,956,3,32,1.13,1.0,False,False,True,False,2.529711465835572,2.54809844493866,2.609758353233337,2.6686561107635494,19.70922821312272,19.62107962879832,19.10883249587281,18.55635449949363,0.4619009065628052,0.476481556892395,0.5350070476531982,0.5520288038253783,0.0507829711079597,0.0509655952453613,0.0523318221569061,0.0538898954391479
6663,80,8,8,0.28,0.75,False,False,True,True,2.541126732826233,2.542346477508545,2.6272637486457824,2.633632221221924,19.686099014862823,19.66687109365288,19.03120691420498,18.985187360707886,0.4225123691558838,0.4393929243087768,0.5371316313743592,0.5550438761711121,0.0508225346565246,0.0508469295501708,0.0525452749729156,0.0526726444244384
5963,1995,4,16,1.38,0.91,True,True,True,True,2.540068411827088,2.541889905929565,2.5708653211593626,2.572455153465271,19.6864512293023,19.67042799474237,19.448705134333583,19.436686786822445,0.3706682085990905,0.4451173543930053,0.448410177230835,0.4501735973358154,0.0508013682365417,0.0508377981185913,0.0514173064231872,0.0514491030693054
5538,210,5,32,1.68,0.7,False,False,False,True,2.5839475560188294,2.590989112854004,2.654152452945709,2.869301083087921,19.282067242564253,19.291011005097424,18.8309400776555,17.41085996360752,0.4547093689441681,0.4789185523986816,0.5581902146339416,0.5790898561477661,0.0519235293107874,0.0518376159667968,0.0531041316986084,0.0574355245113372
4761,1647,6,32,0.51,0.94,False,False,False,False,2.51212353348732,2.523751974105835,2.5578152537345886,2.580247287750244,19.91011915673625,19.811772728876644,19.547932615918924,19.377987635809827,0.4526657605171204,0.4628515243530273,0.5275691032409667,0.5412610459327697,0.0502424706697464,0.0504750394821167,0.0511563050746917,0.0516049457550048
6505,1977,8,32,0.42,0.92,False,True,False,False,2.307752004861832,2.283269762992859,2.443983745574951,2.4758548164367675,21.68478743881836,21.89842017529732,20.458402340281072,20.19504526354032,0.2454045438766479,0.2400968074798584,0.3763519525527954,0.3836695289611816,0.0461550400972366,0.0456653952598571,0.048879674911499,0.0495170963287353
5994,1273,1,32,0.35,0.94,False,False,False,False,2.4730257105827333,2.474548101425171,2.5433671474456787,2.557626638412476,20.18969252057225,20.196761825605897,19.65241400513066,19.526601408422334,0.4206330680847168,0.4265456199645996,0.4995368719100951,0.5290509557723998,0.0495475878182579,0.0495128917694091,0.0508843355178833,0.0512121901988983
4677,1131,1,16,1.58,0.79,True,False,False,True,2.490857299566269,2.5026556253433228,2.5800017714500427,2.5966795110702514,20.009396064197308,19.9713572197625,19.37450730466956,19.236328782301843,0.4077935087680817,0.4366543292999267,0.5011661291122437,0.5285533499717712,0.0500449996501207,0.0500717139244079,0.0516142218112945,0.0519849723815918
5272,1972,5,32,0.71,0.9,False,False,True,True,2.5155668795108794,2.5341299772262573,2.644338345527649,2.657384977340698,19.76287708053356,19.690647843099548,18.906544874925448,18.76877627563084,0.4315428972244263,0.445515513420105,0.5324083089828491,0.5623572087287902,0.0506717213467781,0.0507855534553527,0.0528917386531829,0.053282549715042
6055,1414,4,8,0.0,0.94,True,False,False,True,2.5633732366561888,2.509061098098755,3.266246998310089,3.2918363761901857,19.649584177718417,19.9277732216932,15.308093348372966,15.189090309444463,0.4724818444252014,0.429712176322937,1.215101420879364,1.220371208190918,0.0512674647331238,0.050181221961975,0.0653249399662017,0.0658367275238037
8171,70,6,8,0.79,0.82,True,False,True,False,2.4651284265518187,2.456000804901123,3.06441148519516,3.081529200077057,20.262384944196985,20.33565277738257,16.305224795708103,16.21937975464736,0.4054144525527954,0.4053279161453247,0.8661931872367858,1.01633109331131,0.0497026108805747,0.0491747188568115,0.0613300790786743,0.0616546389579772
5620,113,2,16,1.37,0.95,False,False,True,True,2.534895238876343,2.536055326461792,2.62796710729599,2.641417682170868,19.73331717909155,19.715658203713467,19.026114874825254,18.92922895449695,0.4551964282989502,0.4625022411346435,0.5552183985710144,0.573955147266388,0.0506979047775268,0.0507211065292358,0.0525593421459198,0.0528283536434173
6649,1901,8,16,1.69,0.85,True,True,True,True,2.5097405195236204,2.513396382331848,2.5447790384292603,2.5469784212112425,19.92508799080295,19.89342135389957,19.64807250971885,19.631108581367208,0.3682158589363098,0.302282452583313,0.4628008842468262,0.4724283027648925,0.0501948103904724,0.0502679276466369,0.0508955807685852,0.0509395684242248
5495,1802,7,16,1.12,0.95,False,False,True,False,2.521955316066742,2.527063012123108,2.587883448600769,2.6057169461250305,19.82280451162439,19.779388055580213,19.320808663202417,19.18857690828316,0.4634685933589935,0.4830595254898071,0.5554919004440307,0.5772678470611572,0.0504597665911136,0.0505576848983764,0.0517576689720153,0.0521143389225006
7292,732,1,32,1.12,0.91,False,False,True,True,2.566313101053238,2.5674794912338257,2.644897258281708,2.6585051941871645,19.46816323920234,19.473036738723096,18.89623080301661,18.765149924010487,0.4577554142475128,0.472886323928833,0.5377555847167969,0.5516907906532288,0.0513806575000286,0.0513530588150024,0.0529206101894378,0.0532902837753295
5808,885,6,16,1.8,0.74,False,True,True,True,2.365371285676956,2.3724613189697266,2.5260463476181028,2.6259566164016723,21.166247833211493,21.075159224149488,19.79378337964604,19.04068103779277,0.2619261121749878,0.2510753870010376,0.3444356083869934,0.6213260221481324,0.047307425713539,0.0474492263793945,0.050520926952362,0.0525191323280334
6132,507,1,32,1.01,0.74,True,True,False,True,2.429756152629852,2.431720495223999,2.462849795818329,2.4665598273277283,20.58056965312681,20.561573807994364,20.30168847447156,20.271160514244475,0.363383948802948,0.4377940893173218,0.4421357631683349,0.4482849025726318,0.048595123052597,0.0486344099044799,0.0492569959163665,0.0493311965465545
5945,1610,2,16,0.26,0.88,False,False,False,False,2.4881350672245026,2.4974547624588013,2.560427188873291,2.5645715594291687,20.01879795297853,20.01753818147664,19.52748031734878,19.48557585476212,0.4230185782909393,0.4403587579727173,0.5153659582138062,0.5384908080101012,0.0499987496435641,0.0499561929702758,0.0512098839282989,0.0513200160503387
5038,1547,1,8,1.59,0.92,False,False,False,True,2.5412622475624085,2.533035635948181,2.6915366291999816,2.767411694526672,19.477880017901487,19.72633444859033,18.567249222537622,18.060232103388422,0.4279625594615936,0.4517018795013428,0.5435940265655518,0.5623405480384827,0.051946309073863,0.0506936597824096,0.0538582806587219,0.0553706115722656
6819,1638,4,16,0.98,0.85,True,False,False,True,2.4727086412906645,2.5313059091568,2.581106007099152,2.5908450388908384,20.05862213959488,19.738513316358578,19.339489669575272,18.577228956033327,0.3900991547107696,0.4298940896987915,0.502329659461975,0.5295989251136779,0.0499720018632431,0.0506623768806457,0.0517076725959777,0.0538371267020701
5468,1774,4,16,0.22,0.72,False,False,True,False,2.4899433100223543,2.510661482810974,2.584753918647766,2.5991066193580625,19.99989965224804,19.904971813364185,19.32557450440576,19.210513843496884,0.4049997854232788,0.4244086742401123,0.4915579080581665,0.5071600580215454,0.0500325500316345,0.0502387046813964,0.0517449090480804,0.0520550629675388
6775,1783,7,8,1.17,0.84,True,False,True,True,2.523862730264664,2.4581414461135864,3.076451110839844,3.104006028175354,19.89753813976015,20.32807089494626,16.20434870969001,16.038199917504308,0.4105255436897277,0.3917313814163208,0.9160340785980224,1.0097013211250303,0.0506081763520836,0.0491930723190307,0.0617118444442749,0.0623511374950408
6439,1507,4,32,1.72,0.82,False,False,True,False,2.599623383283616,2.580934524536133,2.7706610918045045,2.8163778162002564,19.232904832720013,19.368773868407047,18.02087425778256,17.733569165124944,0.4693775069713592,0.524176836013794,0.596704351902008,0.6209477257728576,0.0520907537843242,0.0516294956207275,0.0554913141727447,0.0563902417659759
6531,1829,4,16,0.79,0.93,True,False,False,False,2.406208146810532,2.438778519630432,2.51141928434372,2.524183452129364,20.72707221950371,20.485305095576336,19.9020692353606,19.777249617454853,0.3326674461364746,0.367759108543396,0.4720402240753173,0.4976469993591307,0.0483474011182784,0.0488154864311218,0.0502460327148437,0.0505631537437438
7999,2006,6,32,1.58,0.94,True,False,True,False,2.4219069290161133,2.4679890871047974,2.530882561206817,2.536263298988342,20.555477664062067,20.24633374369727,19.75339758437155,19.60039209033568,0.3540861678123474,0.3921571969985962,0.4845773339271544,0.5176774716377258,0.0487475183970611,0.0493916678428649,0.0506242027282714,0.051022112884829
5023,632,7,16,1.35,0.88,True,False,False,False,2.4225022423267366,2.4661518335342407,2.540211832523346,2.547012162208557,20.53666558340161,20.230616320683545,19.668229917131296,18.76771757758998,0.3729035770893097,0.4186611175537109,0.4919390439987182,0.5123263835906982,0.0487924851221272,0.0494300317764282,0.0508434176445007,0.0532829979830264
7527,619,2,16,1.13,0.94,True,True,False,True,2.5023005962371827,2.5100170373916626,2.535647428035736,2.536753280162811,19.984201100919343,19.92020852154034,19.718830082150745,19.710234701827883,0.3886521935462951,0.4327161312103271,0.438938581943512,0.4404311108589172,0.0500460119247436,0.0502003407478332,0.0507129485607147,0.0507350656032562
6832,190,2,32,1.4,0.77,True,False,False,False,2.444272731542587,2.468948245048523,2.5339378714561462,2.560292856693268,20.477278905057748,20.251538324538032,19.73213343223012,19.529016872582385,0.3848282992839813,0.4162942171096802,0.499470055103302,0.5184165358543396,0.0488854546308517,0.0493789649009704,0.0506787574291229,0.0512058571338653
6418,409,1,8,0.91,0.9,False,True,True,False,2.380085859298706,2.32969331741333,3.061997807025909,3.084815707206726,21.080841750873613,21.45706909833545,16.31096482833012,16.201657449250302,0.2575526618957519,0.2242162227630615,0.3339369416236812,0.916063313484192,0.0479203404300353,0.046604688167572,0.061308452129364,0.0617220812320709
5118,789,4,16,1.26,0.71,True,False,False,False,2.406284244060517,2.4173707962036133,2.5687503576278687,2.584441900253296,20.83384039249088,20.683631472049512,19.46472032476237,19.34653669556622,0.3780169296264648,0.3872973918914795,0.5206817746162413,0.5488190555572509,0.0481256848812103,0.0483474159240722,0.0513750071525573,0.0516888380050659
7241,1355,4,8,0.96,0.77,True,False,False,False,2.5233484601974485,2.5059016942977905,2.997587692737579,3.0228392362594603,19.85794874316605,19.942562374007608,16.680081931677638,16.54074071343263,0.4793528783321381,0.4631794691085815,0.9692239999771118,0.9746110725402832,0.0505601192019202,0.0501440119743347,0.0599517538547515,0.0604567847251892
6382,907,7,16,1.09,0.87,False,False,True,True,2.567282040119171,2.58612060546875,2.722266936302185,2.739919295310974,19.33738337148912,19.2751491618413,18.31391168735957,17.598240791536178,0.4289749085903168,0.443153977394104,0.5151425361633301,0.5349054861068725,0.0518367695102029,0.0518802785873413,0.0546033000946044,0.0568271362337817
8120,286,1,16,1.7,0.89,True,True,False,True,2.571306121349335,2.5835362672805786,2.598184049129486,2.5989333033561706,19.447788003953644,19.353364874220865,19.24421033936362,19.23866266323656,0.4042426347732544,0.3936400413513183,0.4593995451927185,0.4612127947807312,0.0514261224269866,0.0516707253456115,0.0519636809825897,0.0519786660671234
5124,299,7,8,1.11,0.86,False,False,False,True,2.54049742937088,2.561699867248535,2.6630775809288023,2.683651275634765,19.518238233197568,19.496625713946862,18.71436011341803,17.584027858227106,0.421319545507431,0.4313036203384399,0.5201224565505981,0.5575120067596434,0.0513112320787766,0.0512909269332885,0.0534349029064178,0.056880549879635
4579,1577,8,16,1.13,0.93,False,False,False,True,2.518844201564789,2.5455609560012817,2.604453074932098,2.703783016204833,19.83577513297718,19.634940801403246,19.183432402300934,18.42497939205719,0.4318562519550323,0.4377204179763794,0.5150222063064575,0.5269183278083801,0.0504854221979777,0.0509296178817749,0.0521283164024353,0.0542741919994354
6966,413,3,8,0.99,0.88,False,False,True,False,2.525837233066559,2.575079560279846,2.657557618618012,2.671769089698792,19.535920428008623,19.36121766758682,18.781797874129754,15.278235970792627,0.4087746691703796,0.4258003234863281,0.5200814247131347,0.5594406247138977,0.0513088991011528,0.0516496467590332,0.0532430393695831,0.0654527272897608
6208,1938,3,8,1.76,0.92,True,False,True,False,2.463925479650497,2.449384450912476,3.0726056337356566,3.08878716468811,20.3128837035495,20.39103700284696,16.255590570565715,16.158005955036273,0.3930849850177765,0.3885804414749145,0.8976269006729126,1.0164891743659974,0.0495965151363163,0.0490411639213562,0.0615172989368438,0.0618888253211975
4861,837,4,8,1.88,0.86,True,False,False,True,2.5221966087818144,2.4983960390090942,3.038230812549591,3.121843066215515,19.836609581971764,20.00990690736388,16.44510182457699,16.011554954507943,0.4424817931652069,0.43074631690979,0.9160825967788696,0.9798844480514526,0.0506878715366125,0.0499752449989318,0.0608083801269531,0.0624548979759216
5154,886,3,16,1.26,0.93,True,False,True,True,2.4434933400154115,2.4739160537719727,2.5398585557937623,2.5466805505752563,20.464305522575025,20.208442245601027,19.68336840972956,19.56379457606721,0.3601523101329803,0.4007810354232788,0.4878296613693237,0.5262409472465513,0.0489263441079702,0.049484269618988,0.0508043127059936,0.0511148368835449
7839,1233,7,32,1.89,0.83,True,True,True,False,2.550478398799896,2.557868003845215,2.5829074144363404,2.583718819618225,19.606433678017343,19.547535195592005,19.35803046062488,19.351951510589483,0.4517072319984436,0.4515606164932251,0.4593349933624268,0.4626603412628173,0.0510095679759979,0.0511573600769043,0.0516581482887268,0.0516743763923645
6864,1728,7,8,0.16,0.86,True,True,False,True,3.4109368324279785,3.416364908218384,3.4381526589393614,3.438418838977814,14.65939766730972,14.63545957018869,14.542693412592026,14.541567627842625,1.3230104088783263,1.3227742910385132,1.3347124099731444,1.337392692565918,0.0682187366485595,0.0683272981643676,0.0687630531787872,0.0687683767795562
4911,1793,5,8,1.43,0.91,True,True,False,True,3.13142158985138,3.141729474067688,3.1652162432670594,3.165702397823334,15.968658454566796,15.914804650058484,15.796709056874755,15.794283236670172,0.945431125164032,0.9025659561157228,1.0380298614501953,1.0463207626342774,0.0626284317970275,0.0628345894813537,0.0633043248653412,0.0633140479564666
4817,232,2,8,1.48,0.75,True,True,True,True,3.0583120703697206,3.0653862953186035,3.0917842984199524,3.0925534844398497,16.350028588595656,16.311159005406978,16.17189151260433,16.167869392040718,0.9201064229011536,0.8927663564682007,0.991584837436676,0.9945791363716124,0.0611662414073944,0.061307725906372,0.061835685968399,0.061851069688797
7114,1016,1,32,1.07,0.79,False,False,True,True,2.523001388311386,2.5249180793762207,2.614234042167664,2.6291276335716245,19.795849597904784,19.72885535927646,19.12428748352257,18.856627022948924,0.458684995174408,0.4617320299148559,0.5628090262413024,0.5854781341552734,0.0505449540460811,0.0506876420974731,0.052289529800415,0.0530317541290732
4631,300,5,16,1.63,0.92,False,False,False,False,2.522286270856857,2.527799725532532,2.641284930706024,2.6547614526748644,19.735486675538088,19.77756709461657,18.909759680140027,18.01443969576832,0.4791952323913574,0.4939604997634887,0.5567311882972716,0.5675036883354186,0.0507035975928009,0.0505623364448547,0.0528827455043792,0.0555116787433624
8045,1208,8,32,1.63,1.0,False,False,False,True,2.5506945347785948,2.546887516975403,2.6796515941619874,2.689101982116699,19.61311026685166,19.631805357771363,18.65914218703912,18.593568907675525,0.4642695641517639,0.4837156534194946,0.5830847501754761,0.5971648240089416,0.0510138906955719,0.050937750339508,0.0535930318832397,0.0537820396423339
7652,1483,4,16,0.99,0.85,False,False,True,True,2.553054941892624,2.5599299669265747,2.6383079648017884,2.65218270778656,19.562004226432144,19.529939037921096,18.922023740180368,18.84448281383808,0.4581406843662262,0.4797573089599609,0.5486379981040954,0.5664631462097167,0.0511402787208557,0.0512034368515014,0.0528484699726104,0.0530659326076507
8054,552,2,8,0.31,0.98,False,True,False,False,2.405646765232086,2.295188069343567,3.358939039707184,3.365464470386505,21.075379372499675,21.784707174047192,14.885652790821531,14.856790588160251,0.3416506195068359,0.2220553159713745,1.2873496413230896,1.330678162574768,0.0481129353046416,0.0459037613868713,0.0671787807941436,0.0673092894077301
4887,1929,7,16,0.38,0.93,False,False,True,False,2.505776495933533,2.5073888301849365,2.645652365684509,2.6699075007438657,19.88638690511328,19.940395186245496,18.86001311820156,18.713043877682544,0.4315769016742706,0.4458205699920654,0.5819454908370971,0.5871017169952393,0.0503297051205354,0.0501494574546814,0.0530222344398498,0.0534386605739593
7357,1957,5,32,0.71,0.91,False,True,True,True,2.3227632796764373,2.3302992582321167,2.48961740732193,2.507267322540283,21.551426655836465,21.456471947777963,20.08340901349599,19.942029965069587,0.2426442837715149,0.2302417755126953,0.425757622718811,0.4327932643890381,0.0464552655935287,0.0466059851646423,0.0497923481464386,0.0501453464508056
7367,1132,2,16,0.68,0.91,False,True,True,False,2.298046085834504,2.308472156524658,2.46612548828125,2.492629361152649,21.70273030198923,21.656898029565475,20.251823761245213,20.03891456226722,0.2395156741142273,0.2256284952163696,0.3960849404335022,0.4070779395103454,0.0461364944191539,0.0461746644973754,0.0493782978057861,0.0499029025554657
5925,209,2,16,0.23,0.87,False,False,True,False,2.4968163883686065,2.510751247406006,2.5946332216262817,2.610328364372253,19.973850953675854,19.91239656516484,19.265927566265905,19.15373183617321,0.3968806719779968,0.4237443208694458,0.4889514684677123,0.5110124135017394,0.0501232262730598,0.0502199721336364,0.0519051053524017,0.0522091482639312
5999,952,8,8,0.43,0.94,False,True,True,True,2.399311032295227,2.2936573028564453,2.966337168216705,2.979543099403381,20.985218738521063,21.79924621700676,16.855804733894214,16.78109640800171,0.2963776874542236,0.2187263965606689,0.8963826417922973,0.9377606511116028,0.0479862206459045,0.0458731460571289,0.0593267433643341,0.0595908619880676
6065,1380,1,16,1.88,0.92,False,True,False,False,2.325801686048508,2.326745390892029,2.461953830718994,2.483550968170166,21.51724478835381,21.48924523165828,20.30907437341813,20.13246382475697,0.267033109664917,0.2506684064865112,0.4495339632034302,0.4566298270225525,0.0465160337209701,0.0465349078178405,0.0492390766143798,0.0496710193634033
7818,936,8,8,1.14,0.89,False,True,False,False,2.4191754734516144,2.366149663925171,3.2029918789863587,3.2124697279930112,20.81105515619625,21.112713566686708,15.610404998660218,15.564349491070733,0.3333414363861084,0.2371625900268554,1.136573898792267,1.1784156918525694,0.0485317423026566,0.0473648262023925,0.0640598375797271,0.0642493945598602
6574,237,3,16,0.24,0.73,False,False,False,False,2.529733896255493,2.529220700263977,2.588447844982148,2.6017978048324584,19.772044648297385,19.768935265133216,19.316595625629592,19.21748131547024,0.4343243157863617,0.4567276239395141,0.5224189400672913,0.5484152126312256,0.0505946779251098,0.0505844140052795,0.0517689568996429,0.0520359560966491
4324,1467,3,16,0.72,0.9,False,True,False,False,2.310235174894333,2.3394588232040405,2.472260868549347,2.488900394439697,21.525917165809005,21.36308422410528,20.202049606100488,20.065652222872487,0.2278286099433898,0.2176840305328369,0.4075534343719482,0.4108836269378662,0.0465684132128953,0.0468097209930419,0.0494999303817749,0.049836503958702
5577,1743,7,8,0.1,0.95,True,False,False,False,2.5240690433979034,2.490388989448548,3.11232293844223,3.142693240642548,19.871114800456635,20.053206495483245,16.065175990639798,15.9099206818543,0.42758838057518,0.4111140966415405,1.0832395076751709,1.0897146463394165,0.0506366374683758,0.0498673367500305,0.0622464587688446,0.0628538648128509
6105,1390,8,8,0.17,0.75,False,True,False,False,2.393439801931381,2.3422218561172485,3.102640080451965,3.1186769008636475,20.95399677065348,21.343549884132088,16.115308161669752,16.03243998298049,0.2308438920974731,0.2045598030090332,0.3965813279151916,0.9617619752883912,0.0481336708002969,0.0468525624275207,0.0620528016090393,0.0623735380172729
6917,1302,1,16,0.72,0.89,True,False,True,True,2.492734091281891,2.5043550729751587,2.6679412722587585,2.679062931537628,20.0703858007304,19.964211725237497,18.741042211667217,18.66324287450152,0.3795001065731048,0.4192073345184326,0.4897204637527464,0.5131717491149902,0.0499337165538523,0.0500896310806274,0.0533588254451751,0.0535812586307525
4267,1311,1,16,1.39,0.87,True,True,True,True,2.5193188905715944,2.5274420976638794,2.550040912628174,2.5510222816467287,19.849059900661025,19.7828468782014,19.607528789479662,19.599986378769604,0.3829411506652832,0.4443835020065307,0.4516870379447937,0.45175861120224,0.0503863778114318,0.0505488419532775,0.0510008182525634,0.0510204456329345
4342,315,3,16,1.16,0.75,True,False,False,True,2.495399801731109,2.505694627761841,2.595225989818573,2.612299339771271,20.049892272068792,19.9408570900522,19.26614506690761,19.140226100542115,0.3869733285903931,0.4242537021636963,0.4754454970359801,0.4909635257720947,0.0499281862901604,0.0501482987403869,0.0519045197963714,0.0522459867954254
4048,642,7,8,0.52,0.88,False,False,False,False,2.508596510887146,2.5348267555236816,2.607550489902496,2.620747663974762,19.871299722714948,19.72410729701188,19.165383288797045,19.07453320909728,0.4397927069664001,0.4565600156784057,0.5235034823417664,0.5404049944877625,0.0504270842969417,0.0506993794441223,0.0521774082183837,0.0524259239196777
8092,1340,2,16,1.61,0.83,True,True,True,True,2.4952863097190856,2.4981517791748047,2.5161471128463746,2.517241187095642,20.03880458729586,20.014803801800845,19.871652385405152,19.863016215481075,0.4223021388053894,0.4156607389450073,0.4626047849655151,0.4629023122787475,0.0499057261943817,0.049963035583496,0.0503229422569274,0.0503448237419128
4485,1782,2,16,0.99,0.97,False,True,False,False,2.313469090461731,2.3345285654068,2.5347517490386964,2.5639817476272584,21.47868351004576,21.41483602640731,19.653013340197607,19.46177038850052,0.2405581605434417,0.2261104583740234,0.4470743417739868,0.4538312578201294,0.0466565122986903,0.0466965985298156,0.0508827826976776,0.0513843040606554
