max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
5461,1479,7,8,1.53,0.99,False,True,False,False,5.18875883102417,6.142948832511902,9.722415365789765,0.7889049446582794,1.8957044506073,0.1037751766204833,0.122858976650238
7787,1060,2,32,0.82,0.98,False,True,False,True,5.005941838026047,6.073037557601928,10.116277112526694,0.8932261168956757,1.9262086725234984,0.1001188367605209,0.1214607511520385
5447,1157,3,16,0.17,0.86,False,True,True,True,4.924684964418411,5.992545042037964,10.29094459809224,0.6850225615501404,1.8218938302993768,0.0984936992883682,0.1198509008407592
6386,1111,8,8,0.92,0.98,True,True,False,True,6.658090329170227,6.70995180606842,7.510017651565577,2.069057612419128,2.4352294993400574,0.1331618065834045,0.1341990361213684
8085,1400,8,8,1.48,0.93,True,True,False,True,6.706950454711914,6.756823134422302,7.455189635106734,2.168090124130249,2.5048154544830323,0.1341390090942383,0.135136462688446
5677,399,5,32,1.9,0.94,False,False,True,True,6.188205912113189,6.354854173660279,8.08279798004082,1.917985464334488,2.2218926548957825,0.1237641182422637,0.1270970834732055
5934,831,3,8,0.71,0.89,True,False,False,False,6.1285630333423615,6.595610213279724,8.172146056154379,1.844685434103012,2.462317237854004,0.1225712606668472,0.1319122042655944
7590,1310,4,8,1.73,0.86,False,False,False,False,6.130563640594483,6.332566211223602,8.159281937102854,1.9320723557472228,2.0946409273147584,0.1226112728118896,0.126651324224472
7192,396,3,32,0.06,0.92,True,False,True,True,6.0050163745880125,6.128287737369537,8.327991081235583,1.8686580216884607,2.0389935994148254,0.1201003274917602,0.1225657547473907
7585,1906,3,32,0.66,1.0,True,False,True,True,6.036157647371292,6.158763880729675,8.28618339987832,1.7745141518115997,1.984607412815094,0.1207231529474258,0.1231752776145935
4137,1455,4,16,1.07,0.86,True,True,True,True,6.042304377555848,6.078396980762482,8.275212193036653,1.5275352859497071,1.9506717491149903,0.1208460875511169,0.1215679396152496
5922,1057,5,32,1.38,1.0,False,False,True,True,6.247936152219772,6.649967589378357,8.012536802821321,1.8527468621730805,2.626842694282532,0.1249587230443954,0.1329993517875671
4718,1175,3,8,1.45,0.97,False,True,True,True,28.79878877268897,54.02975840330124,2.890575043771057,17.174885334240066,29.97887694835663,0.5759757754537792,1.0805951680660248
6208,444,7,32,0.86,0.94,True,False,True,False,33.52252246748726,68.95186091899845,2.48706805480087,18.04564347507069,43.42054782867403,0.6704504493497454,1.379037218379969
6706,1097,7,32,0.71,0.93,False,False,True,False,35.034783987317766,65.76807970523814,2.408608707540058,17.70187897137233,39.52580082416514,0.7006956797463555,1.3153615941047627
7360,161,4,16,0.48,0.86,True,False,True,False,33.716829853713826,55.12484158515933,1.6440400404425897,23.0397056233946,32.19343091964734,0.6743365970742763,1.1024968317031865
